project_name,country_name,site_name,latitude,longitude,reef_exposure,reef_type,reef_zone,sample_date_year,sample_date_month,sample_date_day,tide_name,visibility_name,current_name,depth_avg,management_name,management_name_secondary,management_est_year,management_size,management_parties,management_compliance,management_rules,sample_unit_count,biomass_kgha_avg,biomass_kgha_by_trophic_group_avg,biomass_kgha_by_fish_family_avg,site_notes,management_notes,aca_benthic,aca_geomorphic,beyer_score,beyer_scorecn,beyer_scorecy,beyer_scorepfc,beyer_scoreth,beyer_scoretr,andrello_grav_nc,andrello_sediment,andrello_nutrient,andrello_pop_count,andrello_num_ports,andrello_reef_value,andrello_cumul_score,id,site_id,project_id,project_notes,contact_link,tags,country_id,management_id,sample_event_id,data_policy_beltfish
Taka Bonerate NP-2019,Indonesia,Lantigiang Utara,-6.69546,120.96014,exposed,atoll,fore reef,2019,10,13,"high, rising",>10m - excellent,moderate,5,Utility / Tourism,Zona Pemanfaatan,2018,,"community, local government, government, NGO",low,no take,6,468.11,"{'omnivore': 114.68, 'piscivore': 27.77, 'planktivore': 79.03, 'invertivore-mobile': 87.79, 'invertivore-sessile': 5.82, 'herbivore-macroalgae': 14.84, 'herbivore-detritivore': 138.18}","{'Labridae': 46.78, 'Mullidae': 2.54, 'Scaridae': 137.87, 'Siganidae': 5.29, 'Zanclidae': 4.97, 'Apogonidae': 1.04, 'Balistidae': 7.86, 'Blenniidae': 0.2, 'Haemulidae': 5.45, 'Lutjanidae': 26.61, 'Serranidae': 10.98, 'Acanthuridae': 82.96, 'Caesioinidae': 9.75, 'Nemipteridae': 17.82, 'Synodontidae': 0.87, 'Microdesmidae': 0.03, 'Monacanthidae': 0.58, 'Pinguipedidae': 0.41, 'Pomacanthidae': 1.76, 'Pomacentridae': 93.91, 'Chaetodontidae': 9.21, 'Tetraodontidae': 1.16, 'Pseudochromidae': 0.09}",,,Coral/Algae,Deep Lagoon,0.05658,0.957610002,0.761780001,0.10514,-0.08068,-0.406880001,2.056296546,0,0,8.582815184,0,0,0.177175167,55b5f1de-7f55-4561-badd-4b4dce68bcf9,ef32b608-41c9-4783-a990-527eef8a1006,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,b26c5309-c104-441a-a8b8-cfa2bcbb85dc,55b5f1de-7f55-4561-badd-4b4dce68bcf9,public summary
Taka Bonerate NP-2019,Indonesia,Latondu Kecil 1,-6.54816,120.92637,exposed,atoll,fore reef,2019,10,7,low,>10m - excellent,low,5,Core Zone,Zona Inti,2018,,"community, local government, government, NGO",full,no take,6,493.95,"{'omnivore': 92.89, 'piscivore': 84.42, 'planktivore': 193.78, 'invertivore-mobile': 59.61, 'invertivore-sessile': 8.2, 'herbivore-macroalgae': 16.33, 'herbivore-detritivore': 38.73}","{'Gobiidae': 0.07, 'Labridae': 39.39, 'Mullidae': 14.23, 'Scaridae': 78.83, 'Siganidae': 12.41, 'Zanclidae': 7.72, 'Apogonidae': 0.5, 'Balistidae': 22.97, 'Blenniidae': 0.46, 'Lutjanidae': 33.18, 'Muraenidae': 4.12, 'Serranidae': 41.29, 'Cirrhitidae': 0.4, 'Acanthuridae': 122.42, 'Aulostomidae': 1.78, 'Nemipteridae': 1.71, 'Synodontidae': 1.36, 'Holocentridae': 5.25, 'Microdesmidae': 0.14, 'Pinguipedidae': 0.29, 'Pomacanthidae': 5.45, 'Pomacentridae': 85.14, 'Chaetodontidae': 13.19, 'Tetraodontidae': 1.49, 'Pseudochromidae': 0.18}",,,Coral/Algae,Sheltered Reef Slope,0.07181,0.868149995,0.761779995,0.112479999,0.06854,-0.03474,2.253468059,0,0,217.2869001,0,139.9999991,0.351494547,08539b0c-7a9c-442b-96d5-d1255810eb1c,1ff0a41e-7e8d-4c2e-85b7-f54325250fde,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,fcc6c699-f2f4-45b9-a176-0352a60c5a5f,08539b0c-7a9c-442b-96d5-d1255810eb1c,public summary
Taka Bonerate NP-2019,Indonesia,Latondu Kecil 3,-6.49715,120.94196,exposed,atoll,fore reef,2019,10,7,rising,>10m - excellent,low,5,Core Zone,Zona Inti,2018,,"community, local government, government, NGO",full,no take,6,456.26,"{'omnivore': 60.59, 'piscivore': 62.87, 'planktivore': 94.96, 'invertivore-mobile': 93.64, 'invertivore-sessile': 2.07, 'herbivore-macroalgae': 8.5, 'herbivore-detritivore': 133.63}","{'Labridae': 31.4, 'Mullidae': 31.67, 'Scaridae': 148.51, 'Siganidae': 3.7, 'Zanclidae': 3.42, 'Apogonidae': 1.17, 'Balistidae': 65.27, 'Blenniidae': 0.36, 'Dasyatidae': 2.38, 'Lutjanidae': 45.04, 'Serranidae': 11.03, 'Cirrhitidae': 0.3, 'Lethrinidae': 18.47, 'Ostraciidae': 0.68, 'Acanthuridae': 35.56, 'Aulostomidae': 8.64, 'Nemipteridae': 1.1, 'Synanceiidae': 1.33, 'Synodontidae': 1.19, 'Holocentridae': 0.54, 'Microdesmidae': 0.7, 'Pomacanthidae': 0.38, 'Pomacentridae': 33.71, 'Chaetodontidae': 9.5, 'Tetraodontidae': 0.23, 'Pseudochromidae': 0.02}",,,Coral/Algae,Sheltered Reef Slope,0.07236,0.923259997,0.761779998,0.11555,0.04903,-0.03957,2.271749304,0,0,202.6421465,0,0,0.204007464,82e67b9c-318c-4038-a929-6abfe3709cea,655f1c5c-dcd8-49e7-ba04-f006ad66d645,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,fcc6c699-f2f4-45b9-a176-0352a60c5a5f,82e67b9c-318c-4038-a929-6abfe3709cea,public summary
Taka Bonerate NP-2019,Indonesia,Latondu Timur,-6.499,121.0013,semi-exposed,atoll,back reef,2019,10,7,rising,>10m - excellent,moderate,5,Rehabilitation,Zona Rehabilitasi,2018,,"community, local government, government, NGO",low,periodic closure,6,464.99,"{'omnivore': 80.38, 'piscivore': 94.61, 'planktivore': 47.67, 'invertivore-mobile': 101.98, 'invertivore-sessile': 8.42, 'herbivore-macroalgae': 25.26, 'herbivore-detritivore': 106.68}","{'Labridae': 20.41, 'Mullidae': 12.44, 'Scaridae': 19.12, 'Siganidae': 73.61, 'Zanclidae': 26.85, 'Apogonidae': 0.98, 'Balistidae': 3.36, 'Blenniidae': 0.77, 'Ephippidae': 24.11, 'Lutjanidae': 13.26, 'Serranidae': 30.28, 'Cirrhitidae': 0.13, 'Diodontidae': 20.03, 'Lethrinidae': 21.52, 'Ostraciidae': 0.26, 'Acanthuridae': 62.02, 'Aulostomidae': 6.82, 'Nemipteridae': 4.95, 'Scorpaenidae': 7.34, 'Synodontidae': 3.55, 'Fistulariidae': 25.4, 'Microdesmidae': 0.02, 'Monacanthidae': 0.77, 'Pomacanthidae': 3.83, 'Pomacentridae': 57.89, 'Chaetodontidae': 20.32, 'Tetraodontidae': 4.4, 'Pseudochromidae': 0.57}",,,Rock,Outer Reef Flat,0.075400002,1.014010027,0.76178002,0.114830003,0.066760002,-0.140470004,2.135264905,0,0,228.8115014,0,21.00000056,0.334954058,9bffc07d-9e7a-44be-89c3-dc3ae4a2e47f,9937bd9c-7f0b-494a-86aa-32ba5c2749cb,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,cb64adad-91ca-4ae1-80d6-4f8b3249f5f1,9bffc07d-9e7a-44be-89c3-dc3ae4a2e47f,public summary
Taka Bonerate NP-2019,Indonesia,Pasitalu Barat,-7.05258,121.06151,exposed,atoll,fore reef,2019,10,18,low,>10m - excellent,low,5,Core Zone,Zona Inti,2018,,"community, local government, government, NGO",full,no take,6,1192.31,"{'omnivore': 74.28, 'piscivore': 224.01, 'planktivore': 301.64, 'invertivore-mobile': 204.14, 'invertivore-sessile': 17.34, 'herbivore-macroalgae': 52.39, 'herbivore-detritivore': 318.52}","{'Labridae': 61.08, 'Mullidae': 60.63, 'Scaridae': 288.81, 'Siganidae': 13.67, 'Zanclidae': 22.82, 'Apogonidae': 0.06, 'Balistidae': 39.76, 'Blenniidae': 0.74, 'Carangidae': 96.7, 'Haemulidae': 4.0, 'Lutjanidae': 46.71, 'Muraenidae': 4.12, 'Serranidae': 50.52, 'Cirrhitidae': 0.26, 'Lethrinidae': 26.1, 'Ostraciidae': 1.66, 'Acanthuridae': 283.05, 'Caesioinidae': 16.9, 'Nemipteridae': 21.53, 'Scorpaenidae': 0.19, 'Holocentridae': 41.21, 'Malacanthidae': 0.87, 'Microdesmidae': 0.07, 'Monacanthidae': 0.14, 'Pomacanthidae': 4.67, 'Pomacentridae': 85.68, 'Chaetodontidae': 14.7, 'Tetraodontidae': 5.7}",,,Coral/Algae,Sheltered Reef Slope,0.06971,0.842780001,0.761780001,0.08643,0.07566,-0.01305,1.61543723,0,0.001429074,93.78020351,0,0,0.279641047,00704b43-34be-49c6-aa08-2e3e3601fd15,b326edc8-9bbe-44ca-93ed-712745f1ec3e,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,fcc6c699-f2f4-45b9-a176-0352a60c5a5f,00704b43-34be-49c6-aa08-2e3e3601fd15,public summary
Taka Bonerate NP-2019,Indonesia,Pasitalu Timur,-7.07844,121.11573,semi-exposed,atoll,fore reef,2019,10,18,"high, rising",>10m - excellent,low,5,Rehabilitation,Zona Rehabilitasi,2018,,"community, local government, government, NGO",low,periodic closure,6,960.99,"{'omnivore': 154.39, 'piscivore': 112.1, 'planktivore': 185.44, 'invertivore-mobile': 219.77, 'invertivore-sessile': 43.95, 'herbivore-macroalgae': 56.31, 'herbivore-detritivore': 189.03}","{'Labridae': 49.93, 'Mullidae': 65.69, 'Scaridae': 263.46, 'Siganidae': 26.28, 'Zanclidae': 8.74, 'Balistidae': 117.99, 'Blenniidae': 0.11, 'Carangidae': 18.23, 'Dasyatidae': 0.32, 'Haemulidae': 30.72, 'Lutjanidae': 45.24, 'Serranidae': 20.5, 'Cirrhitidae': 0.1, 'Lethrinidae': 53.76, 'Ostraciidae': 1.67, 'Acanthuridae': 98.64, 'Aulostomidae': 1.24, 'Nemipteridae': 10.86, 'Synodontidae': 0.1, 'Holocentridae': 54.89, 'Microdesmidae': 1.04, 'Monacanthidae': 0.99, 'Pinguipedidae': 1.03, 'Pomacanthidae': 25.38, 'Pomacentridae': 40.58, 'Chaetodontidae': 21.67, 'Tetraodontidae': 1.83, 'Pseudochromidae': 0.01}",,,Rock,Sheltered Reef Slope,0.06885,0.84278,0.76178,0.08643,0.06194,0.00322,1.582530067,0,0.000333835,88.50788498,0,0,0.271379457,5ac944e7-72e1-48e5-8e21-0c3873d70896,c95d13a1-c69b-4598-93ab-c623af5099af,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,cb64adad-91ca-4ae1-80d6-4f8b3249f5f1,5ac944e7-72e1-48e5-8e21-0c3873d70896,public summary
Taka Bonerate NP-2019,Indonesia,Rajuni Besar,-6.57093,121.01618,semi-exposed,atoll,fore reef,2019,10,8,rising,>10m - excellent,low,5,Traditional Fisheries,Zona Tradisional,2018,,"community, local government, government, NGO",low,"gear restriction,size limits,species restriction",6,927.43,"{'omnivore': 132.76, 'piscivore': 341.37, 'planktivore': 175.5, 'invertivore-mobile': 180.77, 'invertivore-sessile': 14.44, 'herbivore-macroalgae': 8.25, 'herbivore-detritivore': 74.34}","{'Labridae': 46.11, 'Mullidae': 32.22, 'Scaridae': 94.62, 'Siganidae': 2.06, 'Zanclidae': 14.1, 'Apogonidae': 4.49, 'Balistidae': 8.41, 'Blenniidae': 0.36, 'Ephippidae': 202.0, 'Haemulidae': 99.31, 'Lutjanidae': 13.28, 'Muraenidae': 2.63, 'Serranidae': 23.82, 'Cirrhitidae': 0.21, 'Lethrinidae': 9.95, 'Acanthuridae': 61.55, 'Aulostomidae': 27.69, 'Caesioinidae': 62.35, 'Nemipteridae': 12.15, 'Synodontidae': 9.64, 'Holocentridae': 11.08, 'Monacanthidae': 5.15, 'Pinguipedidae': 4.19, 'Pomacanthidae': 5.12, 'Pomacentridae': 145.31, 'Chaetodontidae': 27.98, 'Tetraodontidae': 1.07, 'Pseudochromidae': 0.6}",,,Coral/Algae,Sheltered Reef Slope,0.06894,0.80294,0.76178,0.10953,0.0963,-0.20296,2.101935027,0,0,248.4581547,0,7,0.328073545,d544cd21-560e-41e5-b216-639d706141ab,0812108b-940a-4559-9226-a0f709023a0b,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,d60be4d1-8f5c-4c16-8256-c46764fe8cda,d544cd21-560e-41e5-b216-639d706141ab,public summary
Taka Bonerate NP-2019,Indonesia,Rajuni Kecil Barat Daya,-6.54722,120.9909,sheltered,atoll,fore reef,2019,10,4,low,>10m - excellent,low,5,Rehabilitation,Zona Rehabilitasi,2018,,"community, local government, government, NGO",low,periodic closure,6,338.62,"{'omnivore': 63.49, 'piscivore': 23.35, 'planktivore': 93.67, 'invertivore-mobile': 76.83, 'invertivore-sessile': 10.58, 'herbivore-macroalgae': 4.43, 'herbivore-detritivore': 66.27}","{'Labridae': 54.47, 'Mullidae': 9.88, 'Scaridae': 46.32, 'Siganidae': 8.27, 'Zanclidae': 3.8, 'Apogonidae': 0.61, 'Balistidae': 5.39, 'Haemulidae': 8.74, 'Lutjanidae': 1.01, 'Serranidae': 15.28, 'Lethrinidae': 10.78, 'Acanthuridae': 39.73, 'Aulostomidae': 1.8, 'Nemipteridae': 2.56, 'Synodontidae': 0.09, 'Fistulariidae': 0.65, 'Holocentridae': 6.33, 'Monacanthidae': 1.07, 'Pinguipedidae': 0.65, 'Pomacanthidae': 1.41, 'Pomacentridae': 94.07, 'Chaetodontidae': 24.59, 'Tetraodontidae': 1.14}",,,Coral/Algae,Reef Slope,0.07135,0.868149996,0.761779996,0.112159999,0.07608,-0.10281,2.186033995,0,0,305.0732069,0,454.9999979,0.364310957,9a9eaf7b-b91b-4395-a798-d02302d8240b,cdd0bc42-ca85-460e-8aca-fb04f7909e05,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,cb64adad-91ca-4ae1-80d6-4f8b3249f5f1,9a9eaf7b-b91b-4395-a798-d02302d8240b,public summary
Taka Bonerate NP-2019,Indonesia,Taka Balaloong Utara,-6.81288,121.12989,sheltered,atoll,fore reef,2019,10,15,high,>10m - excellent,low,5,Protection,Zona Perlindungan Bahari,2018,,"community, local government, government, NGO",full,no take,6,787.88,"{'omnivore': 126.13, 'piscivore': 69.05, 'planktivore': 73.56, 'invertivore-mobile': 274.37, 'invertivore-sessile': 29.88, 'herbivore-macroalgae': 0.04, 'herbivore-detritivore': 214.86}","{'Gobiidae': 0.96, 'Labridae': 57.66, 'Mullidae': 58.96, 'Scaridae': 222.0, 'Siganidae': 13.37, 'Zanclidae': 14.25, 'Apogonidae': 7.35, 'Balistidae': 3.48, 'Blenniidae': 0.29, 'Lutjanidae': 136.4, 'Serranidae': 7.67, 'Lethrinidae': 13.24, 'Acanthuridae': 34.88, 'Caesioinidae': 24.73, 'Nemipteridae': 37.26, 'Synodontidae': 1.78, 'Monacanthidae': 0.86, 'Pinguipedidae': 0.42, 'Pomacanthidae': 18.64, 'Pomacentridae': 117.46, 'Chaetodontidae': 11.25, 'Tetraodontidae': 1.14, 'Pseudochromidae': 3.87}",,,Rock,Reef Crest,0.047399999,0.942289985,0.761779988,0.097679998,-0.171019997,-0.453559993,1.777858875,0,0,0,0,0,0.110392154,f2a2b2e1-3dc3-45e4-8db9-2c5c7cc40600,ffc89115-eb20-4c56-ad31-2df97c87c072,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,83ac46c6-d73e-4eb0-b6bd-869fbdc8404b,f2a2b2e1-3dc3-45e4-8db9-2c5c7cc40600,public summary
Taka Bonerate NP-2019,Indonesia,Taka Balanda,-6.92343,121.30575,exposed,atoll,back reef,2019,10,16,low,>10m - excellent,low,5,Protection,Zona Perlindungan Bahari,2018,,"community, local government, government, NGO",full,no take,6,795.46,"{'omnivore': 77.83, 'piscivore': 174.55, 'planktivore': 108.19, 'invertivore-mobile': 168.09, 'invertivore-sessile': 11.08, 'herbivore-macroalgae': 17.25, 'herbivore-detritivore': 238.47}","{'Gobiidae': 0.02, 'Labridae': 69.52, 'Mullidae': 10.22, 'Scaridae': 205.76, 'Siganidae': 5.71, 'Zanclidae': 16.17, 'Apogonidae': 0.1, 'Balistidae': 9.79, 'Blenniidae': 0.37, 'Lutjanidae': 30.23, 'Serranidae': 49.83, 'Cirrhitidae': 0.24, 'Lethrinidae': 15.95, 'Ostraciidae': 0.18, 'Acanthuridae': 111.87, 'Aulostomidae': 4.83, 'Caesioinidae': 5.61, 'Nemipteridae': 25.36, 'Scorpaenidae': 0.25, 'Synodontidae': 4.17, 'Fistulariidae': 110.45, 'Holocentridae': 34.24, 'Microdesmidae': 0.06, 'Monacanthidae': 0.05, 'Pinguipedidae': 0.12, 'Pomacanthidae': 9.6, 'Pomacentridae': 57.46, 'Chaetodontidae': 16.51, 'Tetraodontidae': 0.35, 'Pseudochromidae': 0.48}",,,Rock,Outer Reef Flat,0.069459999,1.051319984,0.761779989,0.092839999,0.00439,-0.168119997,1.538432044,0,0,0,0,0,0.106514643,b7e9997a-19cd-49ff-95c0-4dde4659f889,f9c557c4-917c-47b4-9a88-2d8de56a4f43,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,83ac46c6-d73e-4eb0-b6bd-869fbdc8404b,b7e9997a-19cd-49ff-95c0-4dde4659f889,public summary
Taka Bonerate NP-2019,Indonesia,Taka Bayang Pogo,-6.92478,121.06876,exposed,atoll,pinnacle,2019,10,19,"high, rising",>10m - excellent,low,5,Traditional Fisheries,Zona Tradisional,2018,,"community, local government, government, NGO",low,"gear restriction,size limits,species restriction",6,470.22,"{'omnivore': 66.48, 'piscivore': 25.88, 'planktivore': 133.42, 'invertivore-mobile': 90.58, 'invertivore-sessile': 8.14, 'herbivore-macroalgae': 14.81, 'herbivore-detritivore': 130.91}","{'Gobiidae': 0.03, 'Labridae': 46.36, 'Mullidae': 17.4, 'Scaridae': 97.42, 'Siganidae': 32.96, 'Zanclidae': 18.53, 'Apogonidae': 0.99, 'Balistidae': 62.91, 'Blenniidae': 0.22, 'Lutjanidae': 5.99, 'Serranidae': 20.6, 'Acanthuridae': 75.4, 'Nemipteridae': 6.22, 'Synodontidae': 0.27, 'Holocentridae': 1.5, 'Microdesmidae': 0.12, 'Monacanthidae': 0.2, 'Pomacanthidae': 1.24, 'Pomacentridae': 74.49, 'Chaetodontidae': 6.62, 'Tetraodontidae': 0.76}",,,Coral/Algae,Sheltered Reef Slope,0.05187,0.942289996,0.761779997,0.09327,-0.158169999,-0.206239999,1.774683761,0,0,0,0,0,0.110356433,e6922016-4943-474a-a106-399b41e9c42a,264b3db5-1163-45c0-89e7-f05435ee10f7,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,d60be4d1-8f5c-4c16-8256-c46764fe8cda,e6922016-4943-474a-a106-399b41e9c42a,public summary
Taka Bonerate NP-2019,Indonesia,Taka Gantarang 1,-6.44483,121.2271,exposed,atoll,fore reef,2019,10,11,"high, rising",>10m - excellent,low,5,Traditional Fisheries,Zona Tradisional,2018,,"community, local government, government, NGO",low,"gear restriction,size limits,species restriction",6,496.5,"{'omnivore': 76.16, 'piscivore': 108.94, 'planktivore': 110.27, 'invertivore-mobile': 78.83, 'invertivore-sessile': 8.27, 'herbivore-macroalgae': 2.29, 'herbivore-detritivore': 111.73}","{'Labridae': 57.16, 'Mullidae': 25.14, 'Scaridae': 113.27, 'Siganidae': 0.53, 'Zanclidae': 3.09, 'Balistidae': 2.96, 'Blenniidae': 0.81, 'Carangidae': 71.02, 'Lutjanidae': 9.24, 'Serranidae': 21.43, 'Cirrhitidae': 1.15, 'Acanthuridae': 67.24, 'Caesioinidae': 32.57, 'Nemipteridae': 4.68, 'Synodontidae': 1.21, 'Holocentridae': 4.82, 'Microdesmidae': 0.33, 'Monacanthidae': 0.08, 'Pinguipedidae': 1.1, 'Pomacanthidae': 0.5, 'Pomacentridae': 63.89, 'Chaetodontidae': 7.41, 'Tetraodontidae': 6.74, 'Pseudochromidae': 0.14}",,,Coral/Algae,Sheltered Reef Slope,0.05505,0.961699995,0.761779996,0.116859999,-0.120239999,-0.369369998,1.95889264,0,0,0,0,0,0.11264267,e0dc62ea-afe0-426a-8310-41b60008b45b,975fb442-4a4e-4295-bb77-b1f8d039e520,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,d60be4d1-8f5c-4c16-8256-c46764fe8cda,e0dc62ea-afe0-426a-8310-41b60008b45b,public summary
Taka Bonerate NP-2019,Indonesia,Taka Kayu Bulan Utara,-6.75829,121.05997,semi-exposed,atoll,fore reef,2019,10,14,low,>10m - excellent,low,5,Protection,Zona Perlindungan Bahari,2018,,"community, local government, government, NGO",full,no take,6,1002.67,"{'omnivore': 125.18, 'piscivore': 292.64, 'planktivore': 271.81, 'invertivore-mobile': 134.02, 'invertivore-sessile': 14.53, 'herbivore-macroalgae': 25.79, 'herbivore-detritivore': 138.69}","{'Gobiidae': 0.86, 'Labridae': 46.59, 'Mullidae': 13.06, 'Scaridae': 88.73, 'Siganidae': 33.65, 'Zanclidae': 8.08, 'Apogonidae': 1.68, 'Balistidae': 4.95, 'Blenniidae': 0.94, 'Ephippidae': 39.17, 'Kyphosidae': 19.99, 'Lutjanidae': 30.51, 'Muraenidae': 3.13, 'Serranidae': 9.7, 'Lethrinidae': 21.92, 'Acanthuridae': 38.08, 'Aulostomidae': 2.48, 'Caesioinidae': 163.08, 'Nemipteridae': 37.63, 'Synodontidae': 0.23, 'Fistulariidae': 250.27, 'Holocentridae': 1.37, 'Microdesmidae': 0.12, 'Monacanthidae': 0.87, 'Pinguipedidae': 1.92, 'Pomacanthidae': 6.1, 'Pomacentridae': 163.76, 'Chaetodontidae': 13.01, 'Pseudochromidae': 0.79}",,,Rock,Reef Crest,0.04385,0.99413,0.76178,0.10011,-0.22622,-0.52551,1.866587561,0,0,0,0,0,0.111551512,e9e20072-b37f-490b-946e-c968199345a6,4a7cf1a8-e60f-481d-acc9-55b8e04c578b,bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,,https://datamermaid.org/contact-project?project_id=bcb1f115-804d-4b23-a278-9f6fcbb8fa5c,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}, {'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,83ac46c6-d73e-4eb0-b6bd-869fbdc8404b,e9e20072-b37f-490b-946e-c968199345a6,public summary
