project_name,country_name,site_name,latitude,longitude,reef_exposure,reef_type,reef_zone,sample_date_year,sample_date_month,sample_date_day,tide_name,visibility_name,current_name,depth_avg,management_name,management_name_secondary,management_est_year,management_size,management_parties,management_compliance,management_rules,sample_unit_count,biomass_kgha_avg,biomass_kgha_by_trophic_group_avg,biomass_kgha_by_fish_family_avg,site_notes,management_notes,aca_benthic,aca_geomorphic,beyer_score,beyer_scorecn,beyer_scorecy,beyer_scorepfc,beyer_scoreth,beyer_scoretr,andrello_grav_nc,andrello_sediment,andrello_nutrient,andrello_pop_count,andrello_num_ports,andrello_reef_value,andrello_cumul_score,id,site_id,project_id,project_notes,contact_link,tags,country_id,management_id,sample_event_id,data_policy_beltfish
Taka Bonerate 2015,Indonesia,Latondu Kecil 3,-6.49715,120.94196,exposed,atoll,fore reef,2015,4,9,,>10m - excellent,,6.5,Core Zone,Zona Inti,2015,,"community, local government, government, NGO",full,no take,6,391.65,"{'omnivore': 73.83, 'piscivore': 52.65, 'planktivore': 117.1, 'invertivore-mobile': 63.2, 'invertivore-sessile': 1.85, 'herbivore-detritivore': 83.03}","{'Labridae': 11.26, 'Mullidae': 5.55, 'Scaridae': 89.42, 'Zanclidae': 1.11, 'Apogonidae': 0.71, 'Balistidae': 72.18, 'Carangidae': 14.41, 'Dasyatidae': 2.38, 'Haemulidae': 13.2, 'Lutjanidae': 6.13, 'Serranidae': 3.45, 'Cirrhitidae': 1.21, 'Lethrinidae': 37.91, 'Ostraciidae': 4.01, 'Acanthuridae': 61.89, 'Aulostomidae': 2.49, 'Caesioinidae': 5.59, 'Nemipteridae': 0.32, 'Holocentridae': 22.77, 'Microdesmidae': 0.25, 'Monacanthidae': 0.6, 'Pinguipedidae': 0.97, 'Pomacanthidae': 0.47, 'Pomacentridae': 29.32, 'Chaetodontidae': 4.09}",,,Coral/Algae,Sheltered Reef Slope,0.07236,0.923259997,0.761779998,0.11555,0.04903,-0.03957,2.271749304,0,0,202.6421465,0,0,0.204007464,438f3f44-e907-40ed-96a6-59abacd7db9d,a12b2f94-d1b7-424a-aff9-547618607e41,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,b7076414-295a-45e2-a423-b7051100d687,438f3f44-e907-40ed-96a6-59abacd7db9d,public summary
Taka Bonerate 2015,Indonesia,Latondu Timur,-6.499,121.0013,semi-exposed,atoll,back reef,2015,4,8,,>10m - excellent,,6.5,Protection,Zona Perlindungan Bahari,2015,,"community, local government, government, NGO",full,no take,6,205.68,"{'omnivore': 74.46, 'piscivore': 20.07, 'planktivore': 30.26, 'invertivore-mobile': 38.13, 'invertivore-sessile': 6.97, 'herbivore-macroalgae': 5.03, 'herbivore-detritivore': 30.77}","{'Labridae': 26.91, 'Mullidae': 5.23, 'Scaridae': 43.5, 'Siganidae': 5.55, 'Zanclidae': 1.68, 'Balistidae': 0.68, 'Dasyatidae': 0.32, 'Haemulidae': 8.61, 'Lutjanidae': 3.36, 'Serranidae': 3.1, 'Cirrhitidae': 2.02, 'Lethrinidae': 2.26, 'Acanthuridae': 39.01, 'Aulostomidae': 4.15, 'Nemipteridae': 3.12, 'Fistulariidae': 0.62, 'Monacanthidae': 0.59, 'Pomacanthidae': 0.63, 'Pomacentridae': 41.57, 'Chaetodontidae': 11.54, 'Tetraodontidae': 0.98, 'Pseudochromidae': 0.26}",,,Rock,Outer Reef Flat,0.075400002,1.014010027,0.76178002,0.114830003,0.066760002,-0.140470004,2.135264905,0,0,228.8115014,0,21.00000056,0.334954058,e1522170-38b2-40c6-b69f-16b54c4b74dd,6b7b3e7f-533b-455b-a03c-14431bcbb7d9,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,02479d18-b7bc-406d-ae03-1f84c0e24f04,e1522170-38b2-40c6-b69f-16b54c4b74dd,public summary
Taka Bonerate 2015,Indonesia,Latondu Utara,-6.490058005,120.99794,semi-exposed,fringing,fore reef,2015,4,8,,>10m - excellent,,5,Protection,Zona Perlindungan Bahari,2015,,"community, local government, government, NGO",full,no take,6,481.89,"{'omnivore': 76.51, 'piscivore': 28.43, 'planktivore': 298.34, 'invertivore-mobile': 46.42, 'invertivore-sessile': 2.94, 'herbivore-macroalgae': 5.88, 'herbivore-detritivore': 23.38}","{'Labridae': 17.34, 'Mullidae': 5.83, 'Scaridae': 34.52, 'Siganidae': 4.82, 'Zanclidae': 9.29, 'Balistidae': 254.81, 'Blenniidae': 0.13, 'Lutjanidae': 8.86, 'Serranidae': 16.02, 'Cirrhitidae': 1.69, 'Acanthuridae': 48.24, 'Aulostomidae': 5.66, 'Nemipteridae': 0.97, 'Scorpaenidae': 1.31, 'Holocentridae': 4.71, 'Microdesmidae': 0.24, 'Monacanthidae': 0.68, 'Pomacanthidae': 1.75, 'Pomacentridae': 42.91, 'Chaetodontidae': 22.13, 'Pseudochromidae': 0.01}","Reef Zone , Reef Type , Exposure belum sesuai",,Rock,Reef Crest,0.07319,0.923260003,0.761780002,0.11519,0.06858,-0.08683,2.203507086,0,0,246.0131601,0,133.0000004,0.352164428,612816c5-ac35-4ca9-b292-048d46041abc,f96d7a66-956f-4ee7-ae1e-96f5845378fd,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,02479d18-b7bc-406d-ae03-1f84c0e24f04,612816c5-ac35-4ca9-b292-048d46041abc,public summary
Taka Bonerate 2015,Indonesia,Pasitalu Barat,-7.05258,121.06151,exposed,atoll,fore reef,2015,4,20,,>10m - excellent,,5.5,Protection,Zona Perlindungan Bahari,2015,,"community, local government, government, NGO",full,no take,6,459.55,"{'omnivore': 77.49, 'piscivore': 30.37, 'planktivore': 225.14, 'invertivore-mobile': 34.29, 'invertivore-sessile': 9.14, 'herbivore-macroalgae': 2.51, 'herbivore-detritivore': 80.6}","{'Gobiidae': 0.42, 'Labridae': 39.76, 'Mullidae': 7.87, 'Scaridae': 64.33, 'Siganidae': 5.45, 'Zanclidae': 1.8, 'Balistidae': 53.91, 'Blenniidae': 0.12, 'Lutjanidae': 10.71, 'Serranidae': 12.89, 'Cirrhitidae': 0.32, 'Ostraciidae': 0.15, 'Acanthuridae': 93.82, 'Aulostomidae': 8.13, 'Caesioinidae': 29.16, 'Nemipteridae': 3.36, 'Holocentridae': 3.81, 'Monacanthidae': 2.24, 'Pomacanthidae': 3.09, 'Pomacentridae': 105.15, 'Chaetodontidae': 11.62, 'Tetraodontidae': 1.3, 'Pseudochromidae': 0.14}",,,Coral/Algae,Sheltered Reef Slope,0.06971,0.842780001,0.761780001,0.08643,0.07566,-0.01305,1.61543723,0,0.001429074,93.78020351,0,0,0.279641047,47109dfc-cdff-45aa-b35d-ade17de9cec8,e43b3a44-b0e2-46a2-87c0-335d066bd6a1,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,02479d18-b7bc-406d-ae03-1f84c0e24f04,47109dfc-cdff-45aa-b35d-ade17de9cec8,public summary
Taka Bonerate 2015,Indonesia,Pasitalu Tengah,-7.064357009,121.090362,semi-exposed,fringing,fore reef,2015,4,21,,>10m - excellent,,5,Utility / Tourism,Zona Pemanfaatan,2015,,"community, local government, government, NGO",low,no take,6,453.17,"{'omnivore': 82.57, 'piscivore': 43.64, 'planktivore': 82.89, 'invertivore-mobile': 177.88, 'invertivore-sessile': 8.74, 'herbivore-macroalgae': 6.31, 'herbivore-detritivore': 51.15}","{'Gobiidae': 0.59, 'Labridae': 51.64, 'Mullidae': 101.86, 'Scaridae': 20.91, 'Siganidae': 7.15, 'Zanclidae': 1.8, 'Balistidae': 36.99, 'Haemulidae': 8.56, 'Lutjanidae': 5.74, 'Serranidae': 37.98, 'Cirrhitidae': 0.4, 'Lethrinidae': 16.78, 'Ostraciidae': 2.01, 'Acanthuridae': 87.68, 'Nemipteridae': 8.53, 'Holocentridae': 1.13, 'Microdesmidae': 0.07, 'Monacanthidae': 0.12, 'Pinguipedidae': 0.71, 'Pomacanthidae': 8.59, 'Pomacentridae': 43.57, 'Chaetodontidae': 8.82, 'Tetraodontidae': 0.48, 'Pseudochromidae': 1.1}","Reef Zone , Reef Type , Exposure belum sesuai",,Coral/Algae,Reef Crest,0.06971,0.842779999,0.761779999,0.08643,0.07566,-0.01305,1.615437225,0,0.001429074,93.78020321,0,0,0.279641046,f0c2703d-cda0-4ca3-a9b9-15fc59ff11ef,dce78b06-cdce-4ede-9b03-c5d3cc79762c,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8e641681-ae77-49ea-9bb8-ec8cf82a9686,f0c2703d-cda0-4ca3-a9b9-15fc59ff11ef,public summary
Taka Bonerate 2015,Indonesia,Pasitalu Timur,-7.07844,121.11573,semi-exposed,atoll,fore reef,2015,4,21,,>10m - excellent,,5,Utility / Tourism,Zona Pemanfaatan,2015,,"community, local government, government, NGO",low,no take,6,277.26,"{'omnivore': 79.52, 'piscivore': 19.45, 'planktivore': 66.2, 'invertivore-mobile': 78.8, 'invertivore-sessile': 2.42, 'herbivore-macroalgae': 0.81, 'herbivore-detritivore': 30.07}","{'Labridae': 42.41, 'Mullidae': 6.63, 'Scaridae': 24.62, 'Belonidae': 3.08, 'Siganidae': 2.16, 'Zanclidae': 0.9, 'Balistidae': 45.54, 'Blenniidae': 0.09, 'Dasyatidae': 3.57, 'Haemulidae': 1.58, 'Lutjanidae': 8.62, 'Serranidae': 5.92, 'Lethrinidae': 12.62, 'Ostraciidae': 0.8, 'Acanthuridae': 64.17, 'Nemipteridae': 11.71, 'Microdesmidae': 0.24, 'Monacanthidae': 1.05, 'Pinguipedidae': 0.71, 'Pomacanthidae': 6.13, 'Pomacentridae': 23.93, 'Chaetodontidae': 10.4, 'Tetraodontidae': 0.39}",,,Rock,Sheltered Reef Slope,0.06885,0.84278,0.76178,0.08643,0.06194,0.00322,1.582530067,0,0.000333835,88.50788498,0,0,0.271379457,bb306e51-9210-40ad-af79-d0384fcdc506,8bb4b344-51f0-4012-a930-69b79a49245f,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8e641681-ae77-49ea-9bb8-ec8cf82a9686,bb306e51-9210-40ad-af79-d0384fcdc506,public summary
Taka Bonerate 2015,Indonesia,Rajuni Besar,-6.57093,121.01618,semi-exposed,atoll,fore reef,2015,4,14,,>10m - excellent,,6.5,Utility / Tourism,Zona Pemanfaatan,2015,,"community, local government, government, NGO",low,no take,6,315.38,"{'omnivore': 72.65, 'piscivore': 32.29, 'planktivore': 117.46, 'invertivore-mobile': 60.36, 'invertivore-sessile': 5.38, 'herbivore-macroalgae': 8.14, 'herbivore-detritivore': 19.1}","{'Labridae': 35.8, 'Mullidae': 4.47, 'Scaridae': 7.53, 'Zanclidae': 0.9, 'Apogonidae': 0.67, 'Balistidae': 25.95, 'Haemulidae': 14.45, 'Kyphosidae': 0.98, 'Lutjanidae': 15.8, 'Muraenidae': 13.49, 'Serranidae': 4.78, 'Acanthuridae': 43.61, 'Aulostomidae': 3.63, 'Caesioinidae': 0.81, 'Nemipteridae': 6.44, 'Fistulariidae': 4.91, 'Holocentridae': 1.79, 'Monacanthidae': 0.49, 'Pinguipedidae': 0.29, 'Pomacanthidae': 1.5, 'Pomacentridae': 110.99, 'Chaetodontidae': 13.68, 'Tetraodontidae': 2.08, 'Pseudochromidae': 0.34}",,,Coral/Algae,Sheltered Reef Slope,0.06894,0.80294,0.76178,0.10953,0.0963,-0.20296,2.101935027,0,0,248.4581547,0,7,0.328073545,b7fc60d1-d469-44d3-b361-d4893a253dfd,7859484f-6e1a-48b0-8f4f-be40e8a170eb,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8e641681-ae77-49ea-9bb8-ec8cf82a9686,b7fc60d1-d469-44d3-b361-d4893a253dfd,public summary
Taka Bonerate 2015,Indonesia,Rajuni Kecil,-6.54722,120.9909,sheltered,atoll,fore reef,2015,4,14,,>10m - excellent,,6.5,Utility / Tourism,Zona Pemanfaatan,2015,,"community, local government, government, NGO",low,no take,6,163.71,"{'omnivore': 28.14, 'piscivore': 14.34, 'planktivore': 67.76, 'invertivore-mobile': 30.49, 'invertivore-sessile': 4.61, 'herbivore-detritivore': 18.36}","{'Labridae': 20.63, 'Mullidae': 3.64, 'Scaridae': 6.23, 'Apogonidae': 0.48, 'Balistidae': 5.06, 'Ephippidae': 1.2, 'Haemulidae': 9.19, 'Serranidae': 12.51, 'Cirrhitidae': 0.38, 'Diodontidae': 3.23, 'Lethrinidae': 0.91, 'Ostraciidae': 0.26, 'Acanthuridae': 33.56, 'Nemipteridae': 3.61, 'Scorpaenidae': 0.13, 'Syngnathidae': 0.02, 'Monacanthidae': 0.46, 'Pomacanthidae': 3.73, 'Pomacentridae': 44.0, 'Chaetodontidae': 11.79, 'Tetraodontidae': 1.07, 'Pseudochromidae': 1.63}",,,Coral/Algae,Reef Slope,0.07135,0.868149996,0.761779996,0.112159999,0.07608,-0.10281,2.186033995,0,0,305.0732069,0,454.9999979,0.364310957,18d2d2d5-704b-4d9b-a1f6-c3ef6ea1dc01,dae271c4-a0aa-4bdf-a4a6-9cf2a583cc8c,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8e641681-ae77-49ea-9bb8-ec8cf82a9686,18d2d2d5-704b-4d9b-a1f6-c3ef6ea1dc01,public summary
Taka Bonerate 2015,Indonesia,Taka Balalong Timur,-6.848064009,121.157204,semi-exposed,fringing,fore reef,2015,4,25,,>10m - excellent,,5,Core Zone,Zona Inti,2015,,"community, local government, government, NGO",full,no take,6,404.49,"{'omnivore': 94.83, 'piscivore': 44.18, 'planktivore': 138.03, 'invertivore-mobile': 62.88, 'invertivore-sessile': 5.09, 'herbivore-macroalgae': 4.11, 'herbivore-detritivore': 55.38}","{'Labridae': 29.08, 'Mullidae': 18.69, 'Scaridae': 57.47, 'Belonidae': 15.89, 'Siganidae': 1.0, 'Apogonidae': 3.37, 'Balistidae': 0.72, 'Blenniidae': 0.21, 'Carangidae': 12.16, 'Lutjanidae': 7.36, 'Serranidae': 7.05, 'Lethrinidae': 3.76, 'Acanthuridae': 64.59, 'Caesioinidae': 46.09, 'Nemipteridae': 6.85, 'Synodontidae': 0.66, 'Microdesmidae': 0.24, 'Pinguipedidae': 0.58, 'Pomacanthidae': 3.01, 'Pomacentridae': 112.63, 'Chaetodontidae': 10.15, 'Tetraodontidae': 0.68, 'Pseudochromidae': 2.26}","Reef Zone , Reef Type , Exposure belum sesuai",,Rock,Inner Reef Flat,0.04941,0.910380003,0.761780002,0.09754,-0.14119,-0.405790001,1.724696396,0,0,0,0,0,0.109534817,50058cfe-3169-494b-beb8-719e60a748d1,8557a75c-816a-4146-907b-8aad732d474a,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,b7076414-295a-45e2-a423-b7051100d687,50058cfe-3169-494b-beb8-719e60a748d1,public summary
Taka Bonerate 2015,Indonesia,Taka Balaloong Utara,-6.81288,121.12989,sheltered,atoll,fore reef,2015,4,26,,>10m - excellent,,4.5,Protection,Zona Perlindungan Bahari,2015,,"community, local government, government, NGO",full,no take,6,670.79,"{'omnivore': 200.56, 'piscivore': 29.85, 'planktivore': 175.02, 'invertivore-mobile': 54.27, 'invertivore-sessile': 17.3, 'herbivore-detritivore': 193.8}","{'Labridae': 49.91, 'Mullidae': 14.52, 'Scaridae': 174.47, 'Siganidae': 2.07, 'Apogonidae': 0.08, 'Balistidae': 2.67, 'Blenniidae': 0.04, 'Ephippidae': 2.25, 'Haemulidae': 7.2, 'Lutjanidae': 16.18, 'Serranidae': 0.87, 'Diodontidae': 1.07, 'Acanthuridae': 91.2, 'Caesioinidae': 50.78, 'Nemipteridae': 10.34, 'Synodontidae': 0.09, 'Holocentridae': 1.52, 'Monacanthidae': 0.94, 'Pomacanthidae': 5.37, 'Pomacentridae': 211.74, 'Chaetodontidae': 25.67, 'Tetraodontidae': 0.56, 'Pseudochromidae': 1.27}",,,Rock,Reef Crest,0.047399999,0.942289985,0.761779988,0.097679998,-0.171019997,-0.453559993,1.777858875,0,0,0,0,0,0.110392154,f2423efd-52c4-4022-8d8d-9619bddadf30,b9c61e1a-576e-4f62-b87d-74cd549ab9b8,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,02479d18-b7bc-406d-ae03-1f84c0e24f04,f2423efd-52c4-4022-8d8d-9619bddadf30,public summary
Taka Bonerate 2015,Indonesia,Taka Balanda,-6.92343,121.30575,exposed,atoll,back reef,2015,4,22,,>10m - excellent,,5,Protection,Zona Perlindungan Bahari,2015,,"community, local government, government, NGO",full,no take,6,274.62,"{'omnivore': 60.65, 'piscivore': 20.88, 'planktivore': 71.04, 'invertivore-mobile': 68.28, 'invertivore-sessile': 5.2, 'herbivore-macroalgae': 5.51, 'herbivore-detritivore': 43.06}","{'Gobiidae': 0.01, 'Labridae': 33.81, 'Mullidae': 9.67, 'Scaridae': 35.62, 'Zanclidae': 5.9, 'Balistidae': 5.66, 'Dasyatidae': 5.09, 'Haemulidae': 3.71, 'Lutjanidae': 0.65, 'Serranidae': 9.22, 'Cirrhitidae': 0.99, 'Lethrinidae': 2.56, 'Acanthuridae': 63.16, 'Aulostomidae': 4.6, 'Caesioinidae': 16.63, 'Nemipteridae': 6.32, 'Synodontidae': 0.19, 'Microdesmidae': 0.05, 'Monacanthidae': 0.7, 'Pomacanthidae': 2.31, 'Pomacentridae': 46.85, 'Chaetodontidae': 19.35, 'Tetraodontidae': 0.52, 'Pseudochromidae': 1.1}",,,Rock,Outer Reef Flat,0.069459999,1.051319984,0.761779989,0.092839999,0.00439,-0.168119997,1.538432044,0,0,0,0,0,0.106514643,481e76ec-a73f-420f-a0ce-b02781dd7002,5431c17a-61cd-400f-9d41-f6fd2f9166ab,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,02479d18-b7bc-406d-ae03-1f84c0e24f04,481e76ec-a73f-420f-a0ce-b02781dd7002,public summary
Taka Bonerate 2015,Indonesia,Taka Bayang Pogo,-6.924783988,121.068763,semi-exposed,fringing,fore reef,2015,4,19,,>10m - excellent,,6,Utility / Tourism,Zona Pemanfaatan,2015,,"community, local government, government, NGO",low,no take,6,356.83,"{'omnivore': 62.15, 'piscivore': 36.71, 'planktivore': 124.25, 'invertivore-mobile': 55.89, 'invertivore-sessile': 14.18, 'herbivore-macroalgae': 3.36, 'herbivore-detritivore': 60.3}","{'Labridae': 40.97, 'Mullidae': 6.45, 'Scaridae': 51.8, 'Siganidae': 9.98, 'Zanclidae': 0.71, 'Apogonidae': 0.58, 'Balistidae': 46.36, 'Haemulidae': 7.9, 'Lutjanidae': 9.17, 'Serranidae': 15.25, 'Lethrinidae': 1.19, 'Acanthuridae': 37.9, 'Aulostomidae': 5.31, 'Nemipteridae': 7.84, 'Synodontidae': 0.52, 'Holocentridae': 6.6, 'Microdesmidae': 0.16, 'Monacanthidae': 3.73, 'Pomacanthidae': 5.69, 'Pomacentridae': 83.4, 'Chaetodontidae': 14.71, 'Tetraodontidae': 0.5, 'Pseudochromidae': 0.12}","Reef Zone , Reef Type , Exposure belum sesuai",,Coral/Algae,Sheltered Reef Slope,0.05187,0.94229,0.76178,0.09327,-0.15817,-0.20624,1.774683769,0,0,0,0,0,0.110356433,245be0b6-bb79-4971-9b1c-b55f51f76239,75b8b40c-2fd6-4d9d-b055-63aa800bf32b,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8e641681-ae77-49ea-9bb8-ec8cf82a9686,245be0b6-bb79-4971-9b1c-b55f51f76239,public summary
Taka Bonerate 2015,Indonesia,Taka Gantarang 1,-6.44483,121.2271,exposed,atoll,fore reef,2015,4,13,,5-10m - fair,,6.5,Utilization Tourism,Pemanfaatan Pariwisata,2015,,NGO,none,open access,6,360.46,"{'omnivore': 129.75, 'piscivore': 13.76, 'planktivore': 96.17, 'invertivore-mobile': 43.11, 'invertivore-sessile': 7.03, 'herbivore-macroalgae': 2.04, 'herbivore-detritivore': 68.59}","{'Labridae': 16.07, 'Mullidae': 5.27, 'Scaridae': 43.56, 'Siganidae': 2.79, 'Zanclidae': 1.27, 'Apogonidae': 0.68, 'Balistidae': 1.47, 'Blenniidae': 0.04, 'Carangidae': 3.32, 'Dasyatidae': 2.18, 'Lutjanidae': 0.49, 'Scombridae': 10.3, 'Serranidae': 5.92, 'Cirrhitidae': 1.44, 'Diodontidae': 10.83, 'Ostraciidae': 0.57, 'Acanthuridae': 153.52, 'Caesioinidae': 52.74, 'Nemipteridae': 3.18, 'Synodontidae': 0.31, 'Holocentridae': 17.66, 'Monacanthidae': 0.89, 'Pomacanthidae': 2.26, 'Pomacentridae': 12.14, 'Chaetodontidae': 9.96, 'Tetraodontidae': 1.59, 'Pseudochromidae': 0.02}",,,Coral/Algae,Sheltered Reef Slope,0.05505,0.961699995,0.761779996,0.116859999,-0.120239999,-0.369369998,1.95889264,0,0,0,0,0,0.11264267,62080158-ee61-4b97-96d3-da47ed096b58,16f16128-a530-4949-bc45-b0ea693a5dfb,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,9aace06d-42bb-4b55-aa3a-2e68f03f75cd,62080158-ee61-4b97-96d3-da47ed096b58,public summary
Taka Bonerate 2015,Indonesia,Taka Gantarang 2,-6.453174027,121.285359,semi-exposed,fringing,fore reef,2015,4,13,,5-10m - fair,,6.5,Utilization Tourism,Pemanfaatan Pariwisata,2015,,NGO,none,open access,6,945.18,"{'omnivore': 81.56, 'piscivore': 80.44, 'planktivore': 683.31, 'invertivore-mobile': 53.46, 'invertivore-sessile': 3.05, 'herbivore-macroalgae': 4.2, 'herbivore-detritivore': 39.17}","{'Labridae': 22.54, 'Mullidae': 5.67, 'Scaridae': 29.87, 'Zanclidae': 3.51, 'Apogonidae': 0.31, 'Balistidae': 291.43, 'Carangidae': 21.43, 'Lutjanidae': 14.04, 'Muraenidae': 10.67, 'Scombridae': 207.44, 'Serranidae': 34.46, 'Cirrhitidae': 0.58, 'Lethrinidae': 1.42, 'Acanthuridae': 149.35, 'Aulostomidae': 2.75, 'Nemipteridae': 1.1, 'Scorpaenidae': 11.52, 'Fistulariidae': 2.63, 'Holocentridae': 4.76, 'Microdesmidae': 0.34, 'Monacanthidae': 1.78, 'Pinguipedidae': 0.29, 'Pomacanthidae': 2.09, 'Pomacentridae': 112.22, 'Chaetodontidae': 13.0, 'Pseudochromidae': 0.01}","Reef Zone , Reef Type , Exposure belum sesuai",,Coral/Algae,Reef Slope,0.0538,0.961700004,0.761780003,0.11302,-0.136710001,-0.343380001,1.93518752,0,0,0,0,0,0.112408852,912893a7-24cf-4de5-807a-26664e5be320,259a05e2-be98-44b1-b7da-eab588ad815e,1277efc2-db70-4b8e-97e3-3237a7dae3d3,,https://datamermaid.org/contact-project?project_id=1277efc2-db70-4b8e-97e3-3237a7dae3d3,"[{'id': 'f6ee519b-d993-4944-84c1-2fdb960c4530', 'name': 'Vibrant Oceans'}, {'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,9aace06d-42bb-4b55-aa3a-2e68f03f75cd,912893a7-24cf-4de5-807a-26664e5be320,public summary
